Empleado1,Empleado2,similarity
Empleado250,Empleado10608,1.0
Empleado2500,Empleado12035,1.0
Empleado2501,Empleado4233,1.0
Empleado2502,Empleado6423,1.0
Empleado2503,Empleado9690,1.0
Empleado2504,Empleado9947,1.0
Empleado2505,Empleado2233,1.0
Empleado2506,Empleado7290,1.0
Empleado2507,Empleado3533,1.0
Empleado2508,Empleado5575,1.0
Empleado2509,Empleado10348,1.0
Empleado251,Empleado561,1.0
Empleado2510,Empleado2715,1.0
Empleado2511,Empleado3893,1.0
Empleado2512,Empleado3575,1.0
Empleado2513,Empleado9745,1.0
Empleado2514,Empleado2443,1.0
Empleado2515,Empleado3943,1.0
Empleado2516,Empleado11062,1.0
Empleado2517,Empleado1447,1.0
Empleado2518,Empleado12975,1.0
Empleado2519,Empleado10456,1.0
Empleado252,Empleado1872,1.0
Empleado2520,Empleado6117,1.0
Empleado2521,Empleado10093,1.0
Empleado2522,Empleado9560,1.0
Empleado2523,Empleado1197,1.0
Empleado2524,Empleado13468,1.0
Empleado2525,Empleado3779,1.0
Empleado2526,Empleado9595,1.0
Empleado2527,Empleado387,1.0
Empleado2528,Empleado8965,1.0
Empleado2529,Empleado10066,1.0
Empleado253,Empleado12798,1.0
Empleado2530,Empleado8727,1.0
Empleado2531,Empleado9879,1.0
Empleado2532,Empleado13456,1.0
Empleado2533,Empleado1336,1.0
Empleado2534,Empleado8115,1.0
Empleado2535,Empleado3090,1.0
Empleado2536,Empleado8888,1.0
Empleado2537,Empleado7469,1.0
Empleado2538,Empleado1838,1.0
Empleado2539,Empleado3388,1.0
Empleado254,Empleado11989,1.0
Empleado2540,Empleado12555,1.0
Empleado2541,Empleado2674,1.0
Empleado2542,Empleado10317,1.0
Empleado2543,Empleado11692,1.0
Empleado2544,Empleado7227,1.0
Empleado2545,Empleado8476,1.0
Empleado2546,Empleado8621,1.0
Empleado2547,Empleado12824,1.0
Empleado2548,Empleado5794,1.0
Empleado2549,Empleado6070,1.0
Empleado255,Empleado10968,1.0
Empleado2550,Empleado9029,1.0
Empleado2551,Empleado9887,1.0
Empleado2552,Empleado1298,1.0
Empleado2553,Empleado5326,1.0
Empleado2554,Empleado13249,1.0
Empleado2555,Empleado10037,1.0
Empleado2556,Empleado12051,1.0
Empleado2557,Empleado9778,1.0
Empleado2558,Empleado8821,1.0
Empleado2559,Empleado2379,1.0
Empleado256,Empleado5301,1.0
Empleado2560,Empleado11736,1.0
Empleado2561,Empleado4221,1.0
Empleado2562,Empleado5604,1.0
Empleado2563,Empleado547,1.0
Empleado2564,Empleado11502,1.0
Empleado2565,Empleado5096,1.0
Empleado2566,Empleado14719,1.0
Empleado2567,Empleado11037,1.0
Empleado2568,Empleado10193,1.0
Empleado2569,Empleado10968,1.0
Empleado257,Empleado582,1.0
Empleado2570,Empleado4271,1.0
Empleado2571,Empleado10599,1.0
Empleado2572,Empleado7888,1.0
Empleado2573,Empleado11658,1.0
Empleado2574,Empleado13000,1.0
Empleado2575,Empleado3978,1.0
Empleado2576,Empleado8076,1.0
Empleado2577,Empleado1626,1.0
Empleado2578,Empleado4877,1.0
Empleado2579,Empleado10811,1.0
Empleado258,Empleado58,1.0
Empleado2580,Empleado8137,1.0
Empleado2581,Empleado13327,1.0
Empleado2582,Empleado3934,1.0
Empleado2583,Empleado8821,1.0
Empleado2584,Empleado3265,1.0
Empleado2585,Empleado2002,1.0
Empleado2586,Empleado14989,1.0
Empleado2587,Empleado7451,1.0
Empleado2588,Empleado9602,1.0
Empleado2589,Empleado7199,1.0
Empleado259,Empleado5492,1.0
Empleado2590,Empleado9437,1.0
Empleado2591,Empleado2930,1.0
Empleado2592,Empleado4841,1.0
Empleado2593,Empleado4538,1.0
Empleado2594,Empleado2068,1.0
Empleado2595,Empleado7108,1.0
Empleado2596,Empleado14010,1.0
Empleado2597,Empleado5862,1.0
Empleado2598,Empleado2679,1.0
Empleado2599,Empleado11200,1.0
Empleado26,Empleado8981,1.0
Empleado260,Empleado3556,1.0
Empleado2600,Empleado2688,1.0
Empleado2601,Empleado8388,1.0
Empleado2602,Empleado2990,1.0
Empleado2603,Empleado4281,1.0
Empleado2604,Empleado8321,1.0
Empleado2605,Empleado3550,1.0
Empleado2606,Empleado4391,1.0
Empleado2607,Empleado2483,1.0
Empleado2608,Empleado6432,1.0
Empleado2609,Empleado8948,1.0
Empleado261,Empleado1065,1.0
Empleado2610,Empleado10132,1.0
Empleado2611,Empleado6175,1.0
Empleado2612,Empleado8591,1.0
Empleado2613,Empleado4611,1.0
Empleado2614,Empleado6693,1.0
Empleado2615,Empleado4168,1.0
Empleado2616,Empleado9152,1.0
Empleado2617,Empleado3653,1.0
Empleado2618,Empleado1798,1.0
Empleado2619,Empleado11487,1.0
Empleado262,Empleado12249,1.0
Empleado2620,Empleado3010,1.0
Empleado2621,Empleado11817,1.0
Empleado2622,Empleado3939,1.0
Empleado2623,Empleado14928,1.0
Empleado2624,Empleado3763,1.0
Empleado2625,Empleado3138,1.0
Empleado2626,Empleado11934,1.0
Empleado2627,Empleado10697,1.0
Empleado2628,Empleado10778,1.0
Empleado2629,Empleado8805,1.0
Empleado263,Empleado10683,1.0
Empleado2630,Empleado3343,1.0
Empleado2631,Empleado3963,1.0
Empleado2632,Empleado11263,1.0
Empleado2633,Empleado13933,1.0
Empleado2634,Empleado4605,1.0
Empleado2635,Empleado6610,1.0
Empleado2636,Empleado3844,1.0
Empleado2637,Empleado4081,1.0
Empleado2638,Empleado6650,1.0
Empleado2639,Empleado12850,1.0
Empleado264,Empleado4354,1.0
Empleado2640,Empleado4429,1.0
Empleado2641,Empleado12444,1.0
Empleado2642,Empleado8936,1.0
Empleado2643,Empleado1337,1.0
Empleado2644,Empleado1281,1.0
Empleado2645,Empleado237,1.0
Empleado2646,Empleado3687,1.0
Empleado2647,Empleado9680,1.0
Empleado2648,Empleado14092,1.0
Empleado2649,Empleado11683,1.0
Empleado265,Empleado12167,1.0
Empleado2650,Empleado2097,1.0
Empleado2651,Empleado3922,1.0
Empleado2652,Empleado12048,1.0
Empleado2653,Empleado14110,1.0
Empleado2654,Empleado5710,1.0
Empleado2655,Empleado1522,1.0
Empleado2656,Empleado3098,1.0
Empleado2657,Empleado10906,1.0
Empleado2658,Empleado5060,1.0
Empleado2659,Empleado3404,1.0
Empleado266,Empleado12722,1.0
Empleado2660,Empleado4264,1.0
Empleado2661,Empleado9357,1.0
Empleado2662,Empleado14120,1.0
Empleado2663,Empleado12821,1.0
Empleado2664,Empleado8427,1.0
Empleado2665,Empleado5311,1.0
Empleado2666,Empleado5558,1.0
Empleado2667,Empleado13315,1.0
Empleado2668,Empleado7430,1.0
Empleado2669,Empleado11581,1.0
Empleado267,Empleado11870,1.0
Empleado2670,Empleado8929,1.0
Empleado2671,Empleado5227,1.0
Empleado2672,Empleado10074,1.0
Empleado2673,Empleado5191,1.0
Empleado2674,Empleado2541,1.0
Empleado2675,Empleado14055,1.0
Empleado2676,Empleado11570,1.0
Empleado2677,Empleado6847,1.0
Empleado2678,Empleado3296,1.0
Empleado2679,Empleado2598,1.0
Empleado268,Empleado1809,1.0
Empleado2680,Empleado12567,1.0
Empleado2681,Empleado9229,1.0
Empleado2682,Empleado3228,1.0
Empleado2683,Empleado12246,1.0
Empleado2684,Empleado8652,1.0
Empleado2685,Empleado10054,1.0
Empleado2686,Empleado7898,1.0
Empleado2687,Empleado2483,1.0
Empleado2688,Empleado11701,1.0
Empleado2689,Empleado13962,1.0
Empleado269,Empleado12033,1.0
Empleado2690,Empleado13738,1.0
Empleado2691,Empleado4317,1.0
Empleado2692,Empleado5673,1.0
Empleado2693,Empleado10271,1.0
Empleado2694,Empleado11122,1.0
Empleado2695,Empleado3903,1.0
Empleado2696,Empleado11723,1.0
Empleado2697,Empleado6696,1.0
Empleado2698,Empleado4898,1.0
Empleado2699,Empleado10950,1.0
Empleado27,Empleado4534,1.0
Empleado270,Empleado7151,1.0
Empleado2700,Empleado899,1.0
Empleado2702,Empleado11421,1.0
Empleado2703,Empleado5769,1.0
Empleado2704,Empleado6501,1.0
Empleado2705,Empleado1588,1.0
Empleado2706,Empleado2086,1.0
Empleado2707,Empleado4677,1.0
Empleado2708,Empleado749,1.0
Empleado2709,Empleado3832,1.0
Empleado271,Empleado12211,1.0
Empleado2710,Empleado8179,1.0
Empleado2711,Empleado10077,1.0
Empleado2712,Empleado3185,1.0
Empleado2713,Empleado10817,1.0
Empleado2714,Empleado942,1.0
Empleado2715,Empleado2510,1.0
Empleado2716,Empleado3921,1.0
Empleado2717,Empleado13421,1.0
Empleado2718,Empleado9767,1.0
Empleado2719,Empleado3406,1.0
Empleado272,Empleado14793,1.0
Empleado2720,Empleado2599,1.0
Empleado2721,Empleado3299,1.0
Empleado2722,Empleado8397,1.0
Empleado2723,Empleado9729,1.0
Empleado2724,Empleado3643,1.0
Empleado2725,Empleado2357,1.0
Empleado2726,Empleado6405,1.0
Empleado2727,Empleado5604,1.0
Empleado2728,Empleado13651,1.0
Empleado2729,Empleado8682,1.0
Empleado273,Empleado1163,1.0
Empleado2730,Empleado11510,1.0
Empleado2731,Empleado3445,1.0
Empleado2732,Empleado1755,1.0
Empleado2733,Empleado9173,1.0
Empleado2734,Empleado2028,1.0
Empleado2735,Empleado8135,1.0
Empleado2736,Empleado12554,1.0
Empleado2737,Empleado6345,1.0
Empleado2738,Empleado523,1.0
Empleado2739,Empleado3889,1.0
Empleado274,Empleado13474,1.0
Empleado2740,Empleado7806,1.0
Empleado2741,Empleado10331,1.0
Empleado2743,Empleado1079,1.0
Empleado2744,Empleado5832,1.0
Empleado2745,Empleado8921,1.0
Empleado2746,Empleado11414,1.0
Empleado2747,Empleado10672,1.0
Empleado2748,Empleado7850,1.0
Empleado2749,Empleado10405,1.0
Empleado275,Empleado1103,1.0
Empleado2750,Empleado12809,1.0
Empleado2751,Empleado8269,1.0
Empleado2752,Empleado6521,1.0
Empleado2753,Empleado3147,1.0
Empleado2754,Empleado4366,1.0
Empleado2755,Empleado10333,1.0
Empleado2756,Empleado14703,1.0
Empleado2758,Empleado540,1.0
Empleado2759,Empleado4724,1.0
Empleado276,Empleado1386,1.0
Empleado2760,Empleado3627,1.0
Empleado2761,Empleado9875,1.0
Empleado2762,Empleado3290,1.0
Empleado2763,Empleado11012,1.0
Empleado2764,Empleado9939,1.0
Empleado2765,Empleado4111,1.0
Empleado2766,Empleado2642,1.0
Empleado2767,Empleado8969,1.0
Empleado2768,Empleado6694,1.0
Empleado2769,Empleado12189,1.0
Empleado277,Empleado452,1.0
Empleado2770,Empleado14029,1.0
Empleado2771,Empleado12204,1.0
Empleado2772,Empleado12429,1.0
Empleado2773,Empleado6049,1.0
Empleado2774,Empleado14388,1.0
Empleado2775,Empleado8913,1.0
Empleado2776,Empleado9768,1.0
Empleado2777,Empleado6825,1.0
Empleado2778,Empleado8007,1.0
Empleado2779,Empleado9983,1.0
Empleado278,Empleado1547,1.0
Empleado2780,Empleado7407,1.0
Empleado2781,Empleado5607,1.0
Empleado2782,Empleado697,1.0
Empleado2783,Empleado11127,1.0
Empleado2784,Empleado10059,1.0
Empleado2785,Empleado8826,1.0
Empleado2786,Empleado9934,1.0
Empleado2787,Empleado13054,1.0
Empleado2788,Empleado4768,1.0
Empleado2789,Empleado4741,1.0
Empleado279,Empleado7323,1.0
Empleado2790,Empleado6889,1.0
Empleado2791,Empleado2254,1.0
Empleado2792,Empleado9005,1.0
Empleado2794,Empleado10678,1.0
Empleado2795,Empleado4935,1.0
Empleado2796,Empleado10728,1.0
Empleado2797,Empleado5288,1.0
Empleado2798,Empleado2340,1.0
Empleado2799,Empleado9442,1.0
Empleado28,Empleado14173,1.0
Empleado280,Empleado12275,1.0
Empleado2800,Empleado13456,1.0
Empleado2801,Empleado5394,1.0
Empleado2802,Empleado13174,1.0
Empleado2803,Empleado10846,1.0
Empleado2804,Empleado6313,1.0
Empleado2805,Empleado279,1.0
Empleado2806,Empleado13529,1.0
Empleado2807,Empleado13871,1.0
Empleado2808,Empleado13815,1.0
Empleado2809,Empleado4447,1.0
Empleado281,Empleado4547,1.0
Empleado2810,Empleado11957,1.0
Empleado2811,Empleado7209,1.0
Empleado2812,Empleado3954,1.0
Empleado2813,Empleado873,1.0
Empleado2814,Empleado1436,1.0
Empleado2815,Empleado3234,1.0
Empleado2816,Empleado6619,1.0
Empleado2817,Empleado8885,1.0
Empleado2818,Empleado3258,1.0
Empleado2819,Empleado7458,1.0
Empleado282,Empleado14729,1.0
Empleado2820,Empleado5001,1.0
Empleado2821,Empleado12889,1.0
Empleado2822,Empleado8944,1.0
Empleado2823,Empleado13492,1.0
Empleado2824,Empleado13343,1.0
Empleado2825,Empleado6803,1.0
Empleado2826,Empleado13085,1.0
Empleado2827,Empleado10208,1.0
Empleado2828,Empleado11669,1.0
Empleado2829,Empleado1548,1.0
Empleado283,Empleado9883,1.0
Empleado2830,Empleado11217,1.0
Empleado2831,Empleado13876,1.0
Empleado2832,Empleado14357,1.0
Empleado2833,Empleado13481,1.0
Empleado2834,Empleado11152,1.0
Empleado2835,Empleado9250,1.0
Empleado2836,Empleado9351,1.0
Empleado2837,Empleado7602,1.0
Empleado2838,Empleado3877,1.0
Empleado2839,Empleado3888,1.0
Empleado284,Empleado3001,1.0
Empleado2840,Empleado9475,1.0
Empleado2841,Empleado4712,1.0
Empleado2842,Empleado711,1.0
Empleado2843,Empleado10786,1.0
Empleado2844,Empleado5772,1.0
Empleado2845,Empleado13076,1.0
Empleado2846,Empleado9755,1.0
Empleado2847,Empleado4851,1.0
Empleado2848,Empleado7644,1.0
Empleado2849,Empleado7969,1.0
Empleado285,Empleado961,1.0
Empleado2850,Empleado12513,1.0
Empleado2851,Empleado4029,1.0
Empleado2852,Empleado9818,1.0
Empleado2853,Empleado3568,1.0
Empleado2854,Empleado4722,1.0
Empleado2855,Empleado8787,1.0
Empleado2856,Empleado9316,1.0
Empleado2857,Empleado5624,1.0
Empleado2858,Empleado2591,1.0
Empleado286,Empleado12211,1.0
Empleado2860,Empleado9492,1.0
Empleado2861,Empleado10456,1.0
Empleado2862,Empleado8854,1.0
Empleado2863,Empleado7167,1.0
Empleado2864,Empleado3655,1.0
Empleado2865,Empleado1312,1.0
Empleado2866,Empleado9213,1.0
Empleado2867,Empleado2305,1.0
Empleado2868,Empleado9887,1.0
Empleado2869,Empleado12897,1.0
Empleado287,Empleado14255,1.0
Empleado2870,Empleado9713,1.0
Empleado2871,Empleado13810,1.0
Empleado2872,Empleado14037,1.0
Empleado2873,Empleado6282,1.0
Empleado2874,Empleado14441,1.0
Empleado2875,Empleado10928,1.0
Empleado2876,Empleado2941,1.0
Empleado2877,Empleado3834,1.0
Empleado2878,Empleado11590,1.0
Empleado2879,Empleado10244,1.0
Empleado288,Empleado1353,1.0
Empleado2880,Empleado3406,1.0
Empleado2881,Empleado8946,1.0
Empleado2882,Empleado2361,1.0
Empleado2883,Empleado5172,1.0
Empleado2884,Empleado5847,1.0
Empleado2885,Empleado10136,1.0
Empleado2886,Empleado6221,1.0
Empleado2887,Empleado7004,1.0
Empleado2888,Empleado2074,1.0
Empleado2889,Empleado13077,1.0
Empleado289,Empleado12561,1.0
Empleado2890,Empleado10032,1.0
Empleado2891,Empleado13756,1.0
Empleado2892,Empleado2128,1.0
Empleado2894,Empleado4240,1.0
Empleado2895,Empleado12671,1.0
Empleado2896,Empleado10286,1.0
Empleado2897,Empleado3257,1.0
Empleado2898,Empleado3867,1.0
Empleado2899,Empleado12953,1.0
Empleado29,Empleado14290,1.0
Empleado290,Empleado10698,1.0
Empleado2900,Empleado14736,1.0
Empleado2901,Empleado9338,1.0
Empleado2902,Empleado4610,1.0
Empleado2903,Empleado14212,1.0
Empleado2904,Empleado5204,1.0
Empleado2905,Empleado7077,1.0
Empleado2906,Empleado11605,1.0
Empleado2907,Empleado5879,1.0
Empleado2908,Empleado10346,1.0
Empleado2909,Empleado170,1.0
Empleado291,Empleado6926,1.0
Empleado2910,Empleado13072,1.0
Empleado2911,Empleado11476,1.0
Empleado2912,Empleado9005,1.0
Empleado2913,Empleado5242,1.0
Empleado2914,Empleado8088,1.0
Empleado2915,Empleado6397,1.0
Empleado2916,Empleado4686,1.0
Empleado2917,Empleado14344,1.0
Empleado2919,Empleado14615,1.0
Empleado292,Empleado1387,1.0
Empleado2920,Empleado11404,1.0
Empleado2921,Empleado5253,1.0
Empleado2922,Empleado10403,1.0
Empleado2923,Empleado2153,1.0
Empleado2924,Empleado6241,1.0
Empleado2925,Empleado4902,1.0
Empleado2926,Empleado13413,1.0
Empleado2927,Empleado7497,1.0
Empleado2928,Empleado11503,1.0
Empleado2929,Empleado6204,1.0
Empleado293,Empleado4769,1.0
Empleado2930,Empleado2591,1.0
Empleado2931,Empleado7070,1.0
Empleado2932,Empleado5083,1.0
Empleado2933,Empleado12104,1.0
Empleado2934,Empleado5606,1.0
Empleado2935,Empleado6832,1.0
Empleado2936,Empleado7339,1.0
Empleado2937,Empleado7509,1.0
Empleado2938,Empleado6325,1.0
Empleado2939,Empleado1951,1.0
Empleado294,Empleado528,1.0
Empleado2940,Empleado5452,1.0
Empleado2941,Empleado10336,1.0
Empleado2942,Empleado3718,1.0
Empleado2943,Empleado4937,1.0
Empleado2944,Empleado10302,1.0
Empleado2945,Empleado12951,1.0
Empleado2946,Empleado10829,1.0
Empleado2947,Empleado2965,1.0
Empleado2948,Empleado10244,1.0
Empleado2949,Empleado1197,1.0
Empleado295,Empleado1188,1.0
Empleado2950,Empleado6301,1.0
Empleado2951,Empleado815,1.0
Empleado2952,Empleado7827,1.0
Empleado2953,Empleado6084,1.0
Empleado2954,Empleado10751,1.0
Empleado2955,Empleado2575,1.0
Empleado2956,Empleado6142,1.0
Empleado2957,Empleado11772,1.0
Empleado2958,Empleado8686,1.0
Empleado2959,Empleado3023,1.0
Empleado296,Empleado1167,1.0
Empleado2960,Empleado488,1.0
Empleado2961,Empleado14185,1.0
Empleado2962,Empleado9919,1.0
Empleado2963,Empleado8284,1.0
Empleado2964,Empleado10986,1.0
Empleado2965,Empleado7621,1.0
Empleado2966,Empleado7508,1.0
Empleado2967,Empleado6650,1.0
Empleado2968,Empleado13051,1.0
Empleado2969,Empleado2095,1.0
Empleado297,Empleado3084,1.0
Empleado2970,Empleado7378,1.0
Empleado2971,Empleado10758,1.0
Empleado2972,Empleado14127,1.0
Empleado2973,Empleado3441,1.0
Empleado2975,Empleado9351,1.0
Empleado2976,Empleado2180,1.0
Empleado2977,Empleado4659,1.0
Empleado2978,Empleado11382,1.0
Empleado2979,Empleado9693,1.0
Empleado298,Empleado14742,1.0
Empleado2980,Empleado1551,1.0
Empleado2981,Empleado10164,1.0
Empleado2982,Empleado7645,1.0
Empleado2983,Empleado8048,1.0
Empleado2984,Empleado5627,1.0
Empleado2985,Empleado11401,1.0
Empleado2986,Empleado7558,1.0
Empleado2987,Empleado4440,1.0
Empleado2988,Empleado4933,1.0
Empleado2989,Empleado3007,1.0
Empleado299,Empleado7860,1.0
Empleado2990,Empleado2602,1.0
Empleado2991,Empleado1605,1.0
Empleado2992,Empleado525,1.0
Empleado2993,Empleado10809,1.0
Empleado2994,Empleado10481,1.0
Empleado2995,Empleado9703,1.0
Empleado2996,Empleado6398,1.0
Empleado2997,Empleado5622,1.0
Empleado2998,Empleado4426,1.0
Empleado2999,Empleado4059,1.0
Empleado3,Empleado3780,1.0
Empleado30,Empleado1235,1.0
Empleado300,Empleado1472,1.0
Empleado3000,Empleado1972,1.0
Empleado3001,Empleado9775,1.0
Empleado3002,Empleado6047,1.0
Empleado3003,Empleado13017,1.0
Empleado3004,Empleado943,1.0
Empleado3005,Empleado10983,1.0
Empleado3006,Empleado12232,1.0
Empleado3007,Empleado2989,1.0
Empleado3008,Empleado9956,1.0
Empleado3009,Empleado10632,1.0
Empleado301,Empleado6875,1.0
Empleado3010,Empleado3408,1.0
Empleado3011,Empleado13359,1.0
Empleado3012,Empleado5187,1.0
Empleado3013,Empleado5394,1.0
Empleado3014,Empleado10861,1.0
Empleado3015,Empleado4478,1.0
Empleado3016,Empleado1959,1.0
Empleado3017,Empleado11194,1.0
Empleado3018,Empleado8097,1.0
Empleado3019,Empleado6596,1.0
Empleado302,Empleado14604,1.0
Empleado3020,Empleado2313,1.0
Empleado3021,Empleado6357,1.0
Empleado3022,Empleado7797,1.0
Empleado3023,Empleado11714,1.0
Empleado3024,Empleado6299,1.0
Empleado3025,Empleado4461,1.0
Empleado3026,Empleado12460,1.0
Empleado3027,Empleado5193,1.0
Empleado3028,Empleado10049,1.0
Empleado3029,Empleado11395,1.0
Empleado303,Empleado12303,1.0
Empleado3030,Empleado9619,1.0
Empleado3031,Empleado6632,1.0
Empleado3032,Empleado9255,1.0
Empleado3033,Empleado9288,1.0
Empleado3034,Empleado7123,1.0
Empleado3035,Empleado13787,1.0
Empleado3036,Empleado9497,1.0
Empleado3038,Empleado11689,1.0
Empleado3039,Empleado7277,1.0
Empleado304,Empleado12773,1.0
Empleado3041,Empleado4492,1.0
Empleado3042,Empleado11268,1.0
Empleado3043,Empleado6268,1.0
Empleado3044,Empleado3723,1.0
Empleado3045,Empleado10942,1.0
Empleado3046,Empleado4646,1.0
Empleado3047,Empleado13274,1.0
Empleado3048,Empleado6069,1.0
Empleado3049,Empleado5793,1.0
Empleado305,Empleado511,1.0
Empleado3050,Empleado8580,1.0
Empleado3051,Empleado5419,1.0
Empleado3052,Empleado8213,1.0
Empleado3053,Empleado150,1.0
Empleado3054,Empleado2294,1.0
Empleado3055,Empleado10665,1.0
Empleado3056,Empleado6841,1.0
Empleado3057,Empleado8086,1.0
Empleado3058,Empleado11229,1.0
Empleado3059,Empleado8942,1.0
Empleado306,Empleado7226,1.0
Empleado3060,Empleado10288,1.0
Empleado3061,Empleado12571,1.0
Empleado3062,Empleado12470,1.0
Empleado3063,Empleado2398,1.0
Empleado3064,Empleado10950,1.0
Empleado3065,Empleado3603,1.0
Empleado3066,Empleado6852,1.0
Empleado3067,Empleado1784,1.0
Empleado3068,Empleado2604,1.0
Empleado3069,Empleado11534,1.0
Empleado307,Empleado1851,1.0
Empleado3070,Empleado6415,1.0
Empleado3071,Empleado5708,1.0
Empleado3072,Empleado11513,1.0
Empleado3073,Empleado13481,1.0
Empleado3074,Empleado9041,1.0
Empleado3075,Empleado13674,1.0
Empleado3076,Empleado5192,1.0
Empleado3077,Empleado588,1.0
Empleado3078,Empleado9819,1.0
Empleado3079,Empleado12583,1.0
Empleado308,Empleado120,1.0
Empleado3080,Empleado7258,1.0
Empleado3081,Empleado3050,1.0
Empleado3082,Empleado9122,1.0
Empleado3083,Empleado7500,1.0
Empleado3084,Empleado12735,1.0
Empleado3085,Empleado12126,1.0
Empleado3086,Empleado10383,1.0
Empleado3087,Empleado4062,1.0
Empleado3088,Empleado8437,1.0
Empleado309,Empleado1984,1.0
Empleado3090,Empleado2535,1.0
Empleado3091,Empleado1925,1.0
Empleado3092,Empleado13844,1.0
Empleado3093,Empleado11335,1.0
Empleado3094,Empleado11101,1.0
Empleado3095,Empleado2418,1.0
Empleado3096,Empleado1217,1.0
Empleado3097,Empleado2863,1.0
Empleado3098,Empleado2656,1.0
Empleado3099,Empleado5678,1.0
Empleado31,Empleado102,1.0
Empleado310,Empleado14881,1.0
Empleado3100,Empleado14783,1.0
Empleado3101,Empleado4415,1.0
Empleado3102,Empleado10861,1.0
Empleado3103,Empleado9563,1.0
Empleado3104,Empleado7271,1.0
Empleado3105,Empleado14157,1.0
Empleado3106,Empleado5039,1.0
Empleado3107,Empleado5637,1.0
Empleado3108,Empleado14250,1.0
Empleado3109,Empleado14283,1.0
Empleado311,Empleado14694,1.0
Empleado3110,Empleado10790,1.0
Empleado3111,Empleado5579,1.0
Empleado3112,Empleado7108,1.0
Empleado3113,Empleado9078,1.0
Empleado3114,Empleado13740,1.0
Empleado3115,Empleado6420,1.0
Empleado3117,Empleado5299,1.0
Empleado3118,Empleado5017,1.0
Empleado3119,Empleado6589,1.0
Empleado312,Empleado14416,1.0
Empleado3120,Empleado11218,1.0
Empleado3121,Empleado9339,1.0
Empleado3122,Empleado5955,1.0
Empleado3123,Empleado13266,1.0
Empleado3124,Empleado4111,1.0
Empleado3125,Empleado8597,1.0
Empleado3126,Empleado6484,1.0
Empleado3127,Empleado8366,1.0
Empleado3128,Empleado13603,1.0
Empleado3129,Empleado4332,1.0
Empleado313,Empleado12174,1.0
Empleado3131,Empleado10618,1.0
Empleado3133,Empleado11684,1.0
Empleado3134,Empleado5520,1.0
Empleado3136,Empleado11731,1.0
Empleado3137,Empleado7948,1.0
Empleado3138,Empleado2625,1.0
Empleado3139,Empleado365,1.0
Empleado314,Empleado1958,1.0
Empleado3140,Empleado6706,1.0
Empleado3141,Empleado4994,1.0
Empleado3142,Empleado593,1.0
Empleado3143,Empleado1674,1.0
Empleado3144,Empleado13634,1.0
Empleado3145,Empleado7041,1.0
Empleado3146,Empleado4326,1.0
Empleado3147,Empleado2753,1.0
Empleado3148,Empleado11260,1.0
Empleado3149,Empleado10148,1.0
Empleado315,Empleado868,1.0
Empleado3150,Empleado4918,1.0
Empleado3151,Empleado7674,1.0
Empleado3152,Empleado12911,1.0
Empleado3153,Empleado4856,1.0
Empleado3154,Empleado3815,1.0
Empleado3156,Empleado14504,1.0
Empleado3157,Empleado6477,1.0
Empleado3158,Empleado9973,1.0
Empleado3159,Empleado6644,1.0
Empleado316,Empleado14834,1.0
Empleado3160,Empleado7155,1.0
Empleado3161,Empleado4584,1.0
Empleado3162,Empleado13265,1.0
Empleado3163,Empleado9203,1.0
Empleado3164,Empleado6003,1.0
Empleado3165,Empleado10390,1.0
Empleado3167,Empleado13644,1.0
Empleado3168,Empleado6967,1.0
Empleado3169,Empleado7855,1.0
Empleado317,Empleado11563,1.0
Empleado3170,Empleado6891,1.0
Empleado3171,Empleado10235,1.0
Empleado3172,Empleado2285,1.0
Empleado3173,Empleado12735,1.0
Empleado3174,Empleado11140,1.0
Empleado3175,Empleado11731,1.0
Empleado3176,Empleado6093,1.0
Empleado3177,Empleado9459,1.0
Empleado3178,Empleado7107,1.0
Empleado3179,Empleado3202,1.0
Empleado318,Empleado8444,1.0
Empleado3180,Empleado11398,1.0
Empleado3181,Empleado13540,1.0
Empleado3182,Empleado11441,1.0
Empleado3183,Empleado6616,1.0
Empleado3184,Empleado12394,1.0
Empleado3185,Empleado2712,1.0
Empleado3186,Empleado6330,1.0
Empleado3187,Empleado12069,1.0
Empleado3188,Empleado6158,1.0
Empleado3189,Empleado14589,1.0
Empleado319,Empleado10673,1.0
Empleado3190,Empleado13562,1.0
Empleado3191,Empleado8852,1.0
Empleado3192,Empleado10597,1.0
Empleado3193,Empleado6689,1.0
Empleado3194,Empleado3480,1.0
Empleado3195,Empleado10561,1.0
Empleado3196,Empleado2231,1.0
Empleado3197,Empleado4469,1.0
Empleado3198,Empleado6727,1.0
Empleado3199,Empleado10044,1.0
Empleado32,Empleado1207,1.0
Empleado320,Empleado1192,1.0
Empleado3200,Empleado4767,1.0
Empleado3201,Empleado4214,1.0
Empleado3202,Empleado3179,1.0
Empleado3203,Empleado6196,1.0
Empleado3204,Empleado10863,1.0
Empleado3205,Empleado13059,1.0
Empleado3206,Empleado8691,1.0
Empleado3207,Empleado3880,1.0
Empleado3208,Empleado1460,1.0
Empleado3209,Empleado13310,1.0
Empleado321,Empleado923,1.0
Empleado3210,Empleado8497,1.0
Empleado3211,Empleado2083,1.0
Empleado3212,Empleado10823,1.0
Empleado3213,Empleado2478,1.0
Empleado3214,Empleado6026,1.0
Empleado3215,Empleado5286,1.0
Empleado3216,Empleado8048,1.0
Empleado3217,Empleado4623,1.0
Empleado3218,Empleado2257,1.0
Empleado3219,Empleado9247,1.0
